drug_a_name,drug_b_name,cell_line,synergy,fold
MRK-003,SUNITINIB,NCIH520,19.96661798,0
MRK-003,SUNITINIB,OCUBM,7.689709326,0
MRK-003,SUNITINIB,OV90,1.135661684,0
MRK-003,SUNITINIB,OVCAR3,12.01720125,0
MRK-003,SUNITINIB,PA1,16.196745,0
MRK-003,SUNITINIB,PA1,31.8508726,0
MRK-003,SUNITINIB,RKO,-2.623662474,0
MRK-003,SUNITINIB,RPMI7951,9.298567759,0
MRK-003,SUNITINIB,SKMEL30,17.32324197,0
MRK-003,SUNITINIB,SKMES1,9.712341625,0
MRK-003,SUNITINIB,SKOV3,12.47957045,0
MRK-003,SUNITINIB,SW620,8.027375815,0
MRK-003,SUNITINIB,SW620,10.49086793,0
MRK-003,SUNITINIB,SW837,-4.9816586,0
MRK-003,SUNITINIB,T47D,21.25627648,0
MRK-003,SUNITINIB,UACC62,11.12819512,0
MRK-003,SUNITINIB,UWB1289BRCA1,6.325480374,0
MRK-003,SUNITINIB,UWB1289,3.853833659,0
MRK-003,SUNITINIB,VCAP,10.71520901,0
MRK-003,SUNITINIB,ZR751,-1.882474017,0
MRK-003,TEMOZOLOMIDE,A2058,18.43831422,0
MRK-003,TEMOZOLOMIDE,A2780,8.659895335,0
MRK-003,TEMOZOLOMIDE,A375,11.33782159,0
MRK-003,TEMOZOLOMIDE,A427,29.35626525,0
MRK-003,TEMOZOLOMIDE,CAOV3,4.136586516,0
MRK-003,TEMOZOLOMIDE,COLO320DM,7.488010789,0
MRK-003,TEMOZOLOMIDE,DLD1,1.097447271,0
MRK-003,TEMOZOLOMIDE,EFM192B,-26.00954257,0
MRK-003,TEMOZOLOMIDE,ES2,2.211795759,0
MRK-003,TEMOZOLOMIDE,HCT116,-3.070156827,0
MRK-003,TEMOZOLOMIDE,HT144,-13.70181069,0
MRK-003,TEMOZOLOMIDE,HT29,11.92843728,0
MRK-003,TEMOZOLOMIDE,KPL1,-7.452720459,0
MRK-003,TEMOZOLOMIDE,LNCAP,-1.097172133,0
MRK-003,TEMOZOLOMIDE,LOVO,-8.392284233,0
MRK-003,TEMOZOLOMIDE,MDAMB436,5.873083407,0
MRK-003,TEMOZOLOMIDE,MSTO,-6.584405567,0
MRK-003,TEMOZOLOMIDE,NCIH1650,-17.82780988,0
MRK-003,TEMOZOLOMIDE,NCIH2122,-6.548105514,0
MRK-003,TEMOZOLOMIDE,NCIH23,-4.992054381,0
MRK-003,TEMOZOLOMIDE,NCIH460,-16.09786255,0
MRK-003,TEMOZOLOMIDE,NCIH520,-1.206547234,0
MRK-003,TEMOZOLOMIDE,OCUBM,-11.45039439,0
MRK-003,TEMOZOLOMIDE,OV90,-1.609629737,0
MRK-003,TEMOZOLOMIDE,OVCAR3,0.139006289,0
MRK-003,TEMOZOLOMIDE,PA1,24.48453013,0
MRK-003,TEMOZOLOMIDE,RKO,-2.830459765,0
MRK-003,TEMOZOLOMIDE,RPMI7951,29.19431262,0
MRK-003,TEMOZOLOMIDE,SKMEL30,22.10286153,0
MRK-003,TEMOZOLOMIDE,SKMES1,4.820697995,0
MRK-003,TEMOZOLOMIDE,SKOV3,-1.124527079,0
MRK-003,TEMOZOLOMIDE,SW620,6.030241121,0
MRK-003,TEMOZOLOMIDE,SW837,-25.92718364,0
MRK-003,TEMOZOLOMIDE,T47D,-42.30758766,0
MRK-003,TEMOZOLOMIDE,UACC62,6.36321721,0
MRK-003,TEMOZOLOMIDE,UWB1289BRCA1,9.772095992,0
MRK-003,TEMOZOLOMIDE,UWB1289,-3.401227683,0
MRK-003,TEMOZOLOMIDE,VCAP,-0.106369466,0
MRK-003,TEMOZOLOMIDE,ZR751,-68.69003565,0
MRK-003,TOPOTECAN,A2058,26.47796045,2
MRK-003,TOPOTECAN,A2780,11.35200855,2
MRK-003,TOPOTECAN,A375,13.23153591,2
MRK-003,TOPOTECAN,A427,7.184098141,2
MRK-003,TOPOTECAN,CAOV3,14.92114177,2
MRK-003,TOPOTECAN,COLO320DM,20.3955861,2
MRK-003,TOPOTECAN,DLD1,11.84519948,2
MRK-003,TOPOTECAN,EFM192B,18.60282211,2
MRK-003,TOPOTECAN,ES2,30.6828376,2
MRK-003,TOPOTECAN,HCT116,19.38246843,2
MRK-003,TOPOTECAN,HT144,12.66038392,2
MRK-003,TOPOTECAN,HT29,1.436200513,2
MRK-003,TOPOTECAN,KPL1,23.39061211,2
MRK-003,TOPOTECAN,LNCAP,-122.98712,2
MRK-003,TOPOTECAN,LOVO,17.23381645,2
MRK-003,TOPOTECAN,MDAMB436,14.55674798,2
MRK-003,TOPOTECAN,MSTO,22.79491501,2
MRK-003,TOPOTECAN,NCIH1650,22.58570349,2
MRK-003,TOPOTECAN,NCIH2122,7.310674819,2
MRK-003,TOPOTECAN,NCIH23,49.94887065,2
MRK-003,TOPOTECAN,NCIH460,10.72911226,2
MRK-003,TOPOTECAN,NCIH520,17.39521623,2
MRK-003,TOPOTECAN,OCUBM,-7.15353347,2
MRK-003,TOPOTECAN,OV90,17.88800358,2
MRK-003,TOPOTECAN,OVCAR3,-0.815076575,2
MRK-003,TOPOTECAN,PA1,6.036616506,2
MRK-003,TOPOTECAN,RKO,10.54815325,2
MRK-003,TOPOTECAN,RPMI7951,18.3816088,2
MRK-003,TOPOTECAN,SKMEL30,27.23327901,2
MRK-003,TOPOTECAN,SKMES1,50.44560899,2
MRK-003,TOPOTECAN,SKOV3,50.65086449,2
MRK-003,TOPOTECAN,SW620,20.58261433,2
MRK-003,TOPOTECAN,SW837,7.141829818,2
MRK-003,TOPOTECAN,T47D,7.422287729,2
MRK-003,TOPOTECAN,UACC62,9.079954745,2
MRK-003,TOPOTECAN,UWB1289BRCA1,26.91171806,2
MRK-003,TOPOTECAN,UWB1289,11.85789402,2
MRK-003,TOPOTECAN,VCAP,33.14463431,2
MRK-003,TOPOTECAN,ZR751,5.38027291,2
MRK-003,VINBLASTINE,A2058,74.58710605,1
MRK-003,VINBLASTINE,A2058,-1.301779103,1
MRK-003,VINBLASTINE,A2780,8.220300292,1
MRK-003,VINBLASTINE,A375,37.37917638,1
MRK-003,VINBLASTINE,A375,18.03815716,1
MRK-003,VINBLASTINE,A427,21.38361583,1
MRK-003,VINBLASTINE,A427,3.521300314,1
MRK-003,VINBLASTINE,CAOV3,11.15704749,1
MRK-003,VINBLASTINE,CAOV3,-11.7260067,1
MRK-003,VINBLASTINE,COLO320DM,22.76268529,1
MRK-003,VINBLASTINE,COLO320DM,2.919769693,1
MRK-003,VINBLASTINE,DLD1,17.55455019,1
MRK-003,VINBLASTINE,EFM192B,24.93932776,1
MRK-003,VINBLASTINE,EFM192B,-12.64706,1
MRK-003,VINBLASTINE,ES2,51.63668555,1
MRK-003,VINBLASTINE,ES2,13.72376663,1
MRK-003,VINBLASTINE,HCT116,44.45517237,1
MRK-003,VINBLASTINE,HCT116,-16.73447628,1
MRK-003,VINBLASTINE,HT144,39.89326817,1
MRK-003,VINBLASTINE,HT29,15.99770955,1
MRK-003,VINBLASTINE,HT29,-24.0126264,1
MRK-003,VINBLASTINE,KPL1,29.13103182,1
MRK-003,VINBLASTINE,LNCAP,25.61837278,1
MRK-003,VINBLASTINE,LOVO,26.72651761,1
MRK-003,VINBLASTINE,LOVO,21.22310647,1
MRK-003,VINBLASTINE,MDAMB436,33.22404851,1
MRK-003,VINBLASTINE,MSTO,8.477337818,1
MRK-003,VINBLASTINE,NCIH1650,28.92152118,1
MRK-003,VINBLASTINE,NCIH1650,10.5562862,1
MRK-003,VINBLASTINE,NCIH2122,51.90018867,1
MRK-003,VINBLASTINE,NCIH2122,14.88760536,1
MRK-003,VINBLASTINE,NCIH23,20.98464228,1
MRK-003,VINBLASTINE,NCIH23,-11.1609937,1
MRK-003,VINBLASTINE,NCIH460,23.83023938,1
MRK-003,VINBLASTINE,NCIH520,17.95434554,1
MRK-003,VINBLASTINE,OCUBM,42.86250174,1
MRK-003,VINBLASTINE,OV90,17.00813114,1
MRK-003,VINBLASTINE,OVCAR3,36.0404414,1
MRK-003,VINBLASTINE,PA1,17.17318411,1
MRK-003,VINBLASTINE,PA1,1.442360106,1
MRK-003,VINBLASTINE,RKO,42.79292458,1
MRK-003,VINBLASTINE,RPMI7951,29.74867706,1
MRK-003,VINBLASTINE,SKMEL30,28.69396325,1
MRK-003,VINBLASTINE,SKMES1,34.92466259,1
MRK-003,VINBLASTINE,SKOV3,60.51595805,1
MRK-003,VINBLASTINE,SW620,49.98731596,1
MRK-003,VINBLASTINE,SW620,-2.841309909,1
MRK-003,VINBLASTINE,SW837,29.72188792,1
MRK-003,VINBLASTINE,T47D,1.907064169,1
MRK-003,VINBLASTINE,UACC62,36.74187807,1
MRK-003,VINBLASTINE,UWB1289BRCA1,15.29091379,1
MRK-003,VINBLASTINE,UWB1289,1.657068135,1
MRK-003,VINBLASTINE,VCAP,80.77168358,1
MRK-003,VINBLASTINE,ZR751,-2.903536471,1
MRK-003,VINORELBINE,A2058,3.428660504,2
MRK-003,VINORELBINE,A2780,-9.904476842,2
MRK-003,VINORELBINE,A375,35.52639689,2
MRK-003,VINORELBINE,A427,-10.03551187,2
MRK-003,VINORELBINE,CAOV3,-24.19881491,2
MRK-003,VINORELBINE,COLO320DM,19.54510212,2
MRK-003,VINORELBINE,DLD1,8.61605331,2
MRK-003,VINORELBINE,EFM192B,-17.35601816,2
MRK-003,VINORELBINE,ES2,18.95884468,2
MRK-003,VINORELBINE,HCT116,-13.91778017,2
MRK-003,VINORELBINE,HT144,16.92441457,2
MRK-003,VINORELBINE,HT29,-17.43154058,2
MRK-003,VINORELBINE,KPL1,4.760698536,2
MRK-003,VINORELBINE,LNCAP,-1.33244645,2
MRK-003,VINORELBINE,LOVO,16.07858794,2
MRK-003,VINORELBINE,MDAMB436,-0.235570831,2
MRK-003,VINORELBINE,MSTO,-6.832336909,2
MRK-003,VINORELBINE,NCIH1650,5.048323975,2
MRK-003,VINORELBINE,NCIH2122,-22.65555036,2
MRK-003,VINORELBINE,NCIH23,1.017154079,2
MRK-003,VINORELBINE,NCIH460,11.09785889,2
MRK-003,VINORELBINE,NCIH520,3.779856811,2
MRK-003,VINORELBINE,OCUBM,-18.25545101,2
MRK-003,VINORELBINE,OV90,36.76331763,2
MRK-003,VINORELBINE,OVCAR3,-16.80002371,2
MRK-003,VINORELBINE,PA1,-9.525050801,2
MRK-003,VINORELBINE,RKO,-20.27390524,2
MRK-003,VINORELBINE,RPMI7951,4.210692359,2
MRK-003,VINORELBINE,SKMEL30,15.99043671,2
MRK-003,VINORELBINE,SKMES1,19.67980769,2
MRK-003,VINORELBINE,SKOV3,22.22349356,2
MRK-003,VINORELBINE,SW620,3.081191829,2
MRK-003,VINORELBINE,SW837,2.909680826,2
MRK-003,VINORELBINE,T47D,4.905017346,2
MRK-003,VINORELBINE,UACC62,2.926614516,2
MRK-003,VINORELBINE,UWB1289BRCA1,-8.362409428,2
MRK-003,VINORELBINE,UWB1289,-8.448483729,2
MRK-003,VINORELBINE,VCAP,-11.29668194,2
MRK-003,VINORELBINE,ZR751,-15.26867252,2
MRK-003,ZOLINZA,A2058,-0.587080465,0
MRK-003,ZOLINZA,A2780,-0.952682516,0
MRK-003,ZOLINZA,A375,4.721054075,0
MRK-003,ZOLINZA,A427,-26.1766223,0
MRK-003,ZOLINZA,CAOV3,23.57929102,0
MRK-003,ZOLINZA,COLO320DM,13.04141945,0
MRK-003,ZOLINZA,DLD1,7.242027237,0
MRK-003,ZOLINZA,EFM192B,0.003893257,0
MRK-003,ZOLINZA,ES2,-3.921618485,0
MRK-003,ZOLINZA,HCT116,-2.640232672,0
MRK-003,ZOLINZA,HT144,1.0609062,0
MRK-003,ZOLINZA,HT29,8.649124679,0
MRK-003,ZOLINZA,KPL1,-2.071468364,0
MRK-003,ZOLINZA,LNCAP,19.88920125,0
MRK-003,ZOLINZA,LOVO,4.345394104,0
MRK-003,ZOLINZA,MDAMB436,4.452224816,0
MRK-003,ZOLINZA,MSTO,-3.53985058,0
MRK-003,ZOLINZA,NCIH1650,8.373252897,0
MRK-003,ZOLINZA,NCIH2122,11.90916329,0
MRK-003,ZOLINZA,NCIH23,-5.45439378,0
MRK-003,ZOLINZA,NCIH460,-1.315581625,0
MRK-003,ZOLINZA,NCIH520,-6.444170588,0
MRK-003,ZOLINZA,OCUBM,-7.240328797,0
MRK-003,ZOLINZA,OV90,5.978284739,0
MRK-003,ZOLINZA,OVCAR3,30.10754368,0
MRK-003,ZOLINZA,PA1,7.904270823,0
MRK-003,ZOLINZA,RKO,2.226808445,0
MRK-003,ZOLINZA,RPMI7951,19.34337066,0
MRK-003,ZOLINZA,SKMEL30,-1.16227763,0
MRK-003,ZOLINZA,SKMES1,12.23780816,0
MRK-003,ZOLINZA,SKOV3,31.10171948,0
MRK-003,ZOLINZA,SW620,3.956638709,0
MRK-003,ZOLINZA,SW837,10.41033621,0
MRK-003,ZOLINZA,T47D,16.27455598,0
MRK-003,ZOLINZA,UACC62,8.354824911,0
MRK-003,ZOLINZA,UWB1289BRCA1,7.54653135,0
MRK-003,ZOLINZA,UWB1289,-0.906143684,0
MRK-003,ZOLINZA,VCAP,31.14318797,0
MRK-003,ZOLINZA,ZR751,-16.57586756,0
OXALIPLATIN,DINACICLIB,A2058,-3.458463492,3
OXALIPLATIN,DINACICLIB,A2780,-9.995560461,3
OXALIPLATIN,DINACICLIB,A375,-12.04884023,3
OXALIPLATIN,DINACICLIB,A427,-10.21129288,3
OXALIPLATIN,DINACICLIB,CAOV3,-21.10970822,3
OXALIPLATIN,DINACICLIB,COLO320DM,1.132556804,3
OXALIPLATIN,DINACICLIB,DLD1,-10.26511007,3
OXALIPLATIN,DINACICLIB,EFM192B,-13.41711199,3
OXALIPLATIN,DINACICLIB,ES2,0.260994478,3
OXALIPLATIN,DINACICLIB,HCT116,-5.083338695,3
OXALIPLATIN,DINACICLIB,HT144,-6.188499423,3
OXALIPLATIN,DINACICLIB,HT29,-3.9093105,3
OXALIPLATIN,DINACICLIB,KPL1,3.495322302,3
OXALIPLATIN,DINACICLIB,LNCAP,-6.651065026,3
OXALIPLATIN,DINACICLIB,LOVO,-19.22260651,3
OXALIPLATIN,DINACICLIB,MDAMB436,-6.266165075,3
OXALIPLATIN,DINACICLIB,MSTO,-15.3596008,3
OXALIPLATIN,DINACICLIB,NCIH1650,-12.60942501,3
OXALIPLATIN,DINACICLIB,NCIH2122,0.4229446,3
OXALIPLATIN,DINACICLIB,NCIH23,-21.34586637,3
OXALIPLATIN,DINACICLIB,NCIH460,-19.09815546,3
OXALIPLATIN,DINACICLIB,NCIH520,-7.260951851,3
OXALIPLATIN,DINACICLIB,OCUBM,4.912002338,3
OXALIPLATIN,DINACICLIB,OV90,-10.75410285,3
OXALIPLATIN,DINACICLIB,OVCAR3,-4.736769456,3
OXALIPLATIN,DINACICLIB,PA1,-12.510747,3
OXALIPLATIN,DINACICLIB,RKO,11.80700737,3
OXALIPLATIN,DINACICLIB,RPMI7951,-8.990085125,3
OXALIPLATIN,DINACICLIB,SKMEL30,3.218291562,3
OXALIPLATIN,DINACICLIB,SKMES1,-7.247399673,3
OXALIPLATIN,DINACICLIB,SKOV3,-20.23507408,3
OXALIPLATIN,DINACICLIB,SW620,-8.450351792,3
OXALIPLATIN,DINACICLIB,SW837,-21.08617999,3
OXALIPLATIN,DINACICLIB,T47D,14.06177303,3
OXALIPLATIN,DINACICLIB,UACC62,0.126429007,3
OXALIPLATIN,DINACICLIB,UWB1289BRCA1,-8.986474297,3
OXALIPLATIN,DINACICLIB,UWB1289,-8.18199221,3
OXALIPLATIN,DINACICLIB,VCAP,-5.635040056,3
OXALIPLATIN,DINACICLIB,ZR751,-26.71087311,3
OXALIPLATIN,MK-8776,A2058,18.81560365,4
OXALIPLATIN,MK-8776,A2780,3.345271004,4
OXALIPLATIN,MK-8776,A375,19.420234,4
OXALIPLATIN,MK-8776,A427,1.578015487,4
OXALIPLATIN,MK-8776,CAOV3,24.27650683,4
OXALIPLATIN,MK-8776,COLO320DM,10.06890697,4
OXALIPLATIN,MK-8776,DLD1,-1.716511903,4
OXALIPLATIN,MK-8776,EFM192B,6.517719401,4
OXALIPLATIN,MK-8776,ES2,-5.602184464,4
OXALIPLATIN,MK-8776,HCT116,19.16960665,4
OXALIPLATIN,MK-8776,HT144,6.626463061,4
OXALIPLATIN,MK-8776,HT29,10.56844372,4
OXALIPLATIN,MK-8776,KPL1,10.05617311,4
OXALIPLATIN,MK-8776,LNCAP,6.537621275,4
OXALIPLATIN,MK-8776,LOVO,0.908467584,4
OXALIPLATIN,MK-8776,MDAMB436,4.93113077,4
OXALIPLATIN,MK-8776,MSTO,-26.23575655,4
OXALIPLATIN,MK-8776,NCIH1650,10.63216158,4
OXALIPLATIN,MK-8776,NCIH2122,-9.113545066,4
OXALIPLATIN,MK-8776,NCIH23,-1.663241461,4
OXALIPLATIN,MK-8776,NCIH460,-11.0891712,4
OXALIPLATIN,MK-8776,NCIH520,1.752967758,4
OXALIPLATIN,MK-8776,OCUBM,38.03655741,4
OXALIPLATIN,MK-8776,OV90,-11.11732225,4
OXALIPLATIN,MK-8776,OVCAR3,16.99184154,4
OXALIPLATIN,MK-8776,PA1,-23.79138569,4
OXALIPLATIN,MK-8776,RKO,5.421373353,4
OXALIPLATIN,MK-8776,RPMI7951,2.306233948,4
OXALIPLATIN,MK-8776,SKMEL30,25.20458843,4
OXALIPLATIN,MK-8776,SKMES1,-7.814118585,4
OXALIPLATIN,MK-8776,SKOV3,11.3474121,4
OXALIPLATIN,MK-8776,SW620,-3.860670818,4
OXALIPLATIN,MK-8776,SW837,-13.43017929,4
OXALIPLATIN,MK-8776,T47D,16.83097861,4
OXALIPLATIN,MK-8776,UACC62,-1.754512186,4
OXALIPLATIN,MK-8776,UWB1289BRCA1,-11.42100965,4
OXALIPLATIN,MK-8776,UWB1289,-4.36549813,4
OXALIPLATIN,MK-8776,VCAP,12.17978081,4
OXALIPLATIN,MK-8776,ZR751,-13.28791287,4
OXALIPLATIN,SORAFENIB,A2058,-9.441001633,4
OXALIPLATIN,SORAFENIB,A2780,-8.533011335,4
OXALIPLATIN,SORAFENIB,A375,-11.91348074,4
OXALIPLATIN,SORAFENIB,A427,5.248751322,4
OXALIPLATIN,SORAFENIB,CAOV3,-32.25085599,4
OXALIPLATIN,SORAFENIB,COLO320DM,-0.950084902,4
OXALIPLATIN,SORAFENIB,DLD1,-0.501682994,4
OXALIPLATIN,SORAFENIB,EFM192B,-20.07339267,4
OXALIPLATIN,SORAFENIB,ES2,-10.37285303,4
OXALIPLATIN,SORAFENIB,HCT116,-7.68047831,4
OXALIPLATIN,SORAFENIB,HT144,-6.059305622,4
OXALIPLATIN,SORAFENIB,HT29,-7.007454416,4
OXALIPLATIN,SORAFENIB,KPL1,-0.389367194,4
OXALIPLATIN,SORAFENIB,LNCAP,-10.83009361,4
OXALIPLATIN,SORAFENIB,LOVO,-25.00545046,4
OXALIPLATIN,SORAFENIB,MDAMB436,-19.47629769,4
OXALIPLATIN,SORAFENIB,MSTO,-9.052521103,4
OXALIPLATIN,SORAFENIB,NCIH1650,-13.58384506,4
OXALIPLATIN,SORAFENIB,NCIH2122,-8.984288102,4
OXALIPLATIN,SORAFENIB,NCIH23,-18.10014381,4
OXALIPLATIN,SORAFENIB,NCIH460,-19.37057839,4
OXALIPLATIN,SORAFENIB,NCIH520,-2.544461423,4
OXALIPLATIN,SORAFENIB,OCUBM,-3.273753455,4
OXALIPLATIN,SORAFENIB,OV90,-10.26134953,4
OXALIPLATIN,SORAFENIB,OVCAR3,-29.09520828,4
OXALIPLATIN,SORAFENIB,PA1,-9.485756505,4
OXALIPLATIN,SORAFENIB,RKO,-10.77261563,4
OXALIPLATIN,SORAFENIB,RPMI7951,-23.85590248,4
OXALIPLATIN,SORAFENIB,SKMEL30,-4.153849272,4
OXALIPLATIN,SORAFENIB,SKMES1,-1.614444268,4
OXALIPLATIN,SORAFENIB,SKOV3,6.109628758,4
OXALIPLATIN,SORAFENIB,SW620,-7.630457944,4
OXALIPLATIN,SORAFENIB,SW837,-6.162160333,4
OXALIPLATIN,SORAFENIB,T47D,-2.199542126,4
OXALIPLATIN,SORAFENIB,UACC62,-14.18030601,4
OXALIPLATIN,SORAFENIB,UWB1289BRCA1,-3.584503132,4
OXALIPLATIN,SORAFENIB,UWB1289,1.94951793,4
OXALIPLATIN,SORAFENIB,VCAP,-10.30358434,4
OXALIPLATIN,SORAFENIB,ZR751,-25.79401481,4
PACLITAXEL,ABT-888,A2058,-4.810944876,0
PACLITAXEL,ABT-888,A2780,-4.338118873,0
PACLITAXEL,ABT-888,A375,13.0696271,0
PACLITAXEL,ABT-888,A427,3.010173032,0
PACLITAXEL,ABT-888,CAOV3,-6.067417576,0
PACLITAXEL,ABT-888,COLO320DM,10.5408479,0
PACLITAXEL,ABT-888,DLD1,5.649557187,0
PACLITAXEL,ABT-888,EFM192B,-22.91889904,0
PACLITAXEL,ABT-888,ES2,6.091516071,0
PACLITAXEL,ABT-888,HCT116,-9.203301532,0
PACLITAXEL,ABT-888,HT144,6.48639213,0
PACLITAXEL,ABT-888,HT29,-6.594579321,0
PACLITAXEL,ABT-888,KPL1,5.512541054,0
PACLITAXEL,ABT-888,LNCAP,-14.87925873,0
PACLITAXEL,ABT-888,LOVO,-2.10631869,0
PACLITAXEL,ABT-888,MDAMB436,12.42912312,0
PACLITAXEL,ABT-888,MSTO,18.26471868,0
PACLITAXEL,ABT-888,NCIH1650,-7.760612649,0
PACLITAXEL,ABT-888,NCIH2122,-171.0483071,0
PACLITAXEL,ABT-888,NCIH23,-10.74498217,0
PACLITAXEL,ABT-888,NCIH460,13.52971607,0
PACLITAXEL,ABT-888,NCIH520,-0.03081072,0
PACLITAXEL,ABT-888,OCUBM,-0.138660239,0
PACLITAXEL,ABT-888,OV90,-3.115402586,0
PACLITAXEL,ABT-888,OVCAR3,-13.10064571,0
PACLITAXEL,ABT-888,PA1,12.07049783,0
PACLITAXEL,ABT-888,RKO,-0.988275749,0
PACLITAXEL,ABT-888,RPMI7951,5.029900621,0
PACLITAXEL,ABT-888,SKMEL30,3.735931031,0
PACLITAXEL,ABT-888,SKMES1,19.40073317,0
PACLITAXEL,ABT-888,SKOV3,-0.505484128,0
PACLITAXEL,ABT-888,SW620,5.302858793,0
PACLITAXEL,ABT-888,SW837,-20.96178892,0
PACLITAXEL,ABT-888,T47D,-3.017011289,0
PACLITAXEL,ABT-888,UACC62,1.437644525,0
PACLITAXEL,ABT-888,UWB1289BRCA1,2.90235653,0
PACLITAXEL,ABT-888,UWB1289,-14.80091613,0
PACLITAXEL,ABT-888,VCAP,8.548917875,0
PACLITAXEL,ABT-888,ZR751,8.832691683,0
PACLITAXEL,AZD1775,A2058,-10.30531376,4
PACLITAXEL,AZD1775,A2780,-2.479274198,4
PACLITAXEL,AZD1775,A375,15.26029486,4
PACLITAXEL,AZD1775,A427,-4.286854492,4
PACLITAXEL,AZD1775,CAOV3,4.377995159,4
PACLITAXEL,AZD1775,COLO320DM,9.944648865,4
PACLITAXEL,AZD1775,DLD1,5.301185592,4
PACLITAXEL,AZD1775,EFM192B,9.899582441,4
PACLITAXEL,AZD1775,ES2,4.077571292,4
PACLITAXEL,AZD1775,HCT116,0.364805275,4
PACLITAXEL,AZD1775,HT144,28.69024646,4
PACLITAXEL,AZD1775,HT29,5.185283035,4
PACLITAXEL,AZD1775,KPL1,3.689918438,4
PACLITAXEL,AZD1775,LNCAP,8.302515043,4
PACLITAXEL,AZD1775,LOVO,10.22566745,4
PACLITAXEL,AZD1775,MDAMB436,8.691376018,4
PACLITAXEL,AZD1775,MSTO,0.479277165,4
PACLITAXEL,AZD1775,NCIH1650,8.297509444,4
PACLITAXEL,AZD1775,NCIH2122,-19.27158122,4
PACLITAXEL,AZD1775,NCIH23,-3.249016354,4
PACLITAXEL,AZD1775,NCIH460,8.493993368,4
PACLITAXEL,AZD1775,NCIH520,6.85564403,4
PACLITAXEL,AZD1775,OCUBM,-3.791716357,4
PACLITAXEL,AZD1775,OV90,-6.260132692,4
PACLITAXEL,AZD1775,OVCAR3,-2.955382534,4
PACLITAXEL,AZD1775,PA1,4.164832035,4
PACLITAXEL,AZD1775,RKO,-2.632288254,4
PACLITAXEL,AZD1775,RPMI7951,0.327821172,4
PACLITAXEL,AZD1775,SKMEL30,16.135111,4
PACLITAXEL,AZD1775,SKMES1,10.77229867,4
PACLITAXEL,AZD1775,SKOV3,24.58481147,4
PACLITAXEL,AZD1775,SW620,8.819892602,4
PACLITAXEL,AZD1775,SW837,8.697501881,4
PACLITAXEL,AZD1775,T47D,-22.91511908,4
PACLITAXEL,AZD1775,UACC62,10.98619683,4
PACLITAXEL,AZD1775,UWB1289BRCA1,9.808633625,4
PACLITAXEL,AZD1775,UWB1289,65.75636834,4
PACLITAXEL,AZD1775,VCAP,1.048356011,4
PACLITAXEL,AZD1775,ZR751,15.91445562,4
PACLITAXEL,BEZ-235,A2058,-5.00733607,3
PACLITAXEL,BEZ-235,A2780,-3.856258719,3
PACLITAXEL,BEZ-235,A375,25.47613005,3
PACLITAXEL,BEZ-235,A427,4.911887098,3
PACLITAXEL,BEZ-235,CAOV3,-15.28519987,3
PACLITAXEL,BEZ-235,COLO320DM,21.18543497,3
PACLITAXEL,BEZ-235,DLD1,17.76669248,3
PACLITAXEL,BEZ-235,EFM192B,-30.76038345,3
PACLITAXEL,BEZ-235,ES2,4.260442018,3
PACLITAXEL,BEZ-235,HCT116,-6.133082498,3
PACLITAXEL,BEZ-235,HT144,27.10803313,3
PACLITAXEL,BEZ-235,HT29,1.021296611,3
PACLITAXEL,BEZ-235,KPL1,25.12688316,3
PACLITAXEL,BEZ-235,LNCAP,40.7314284,3
PACLITAXEL,BEZ-235,LOVO,-0.172008744,3
PACLITAXEL,BEZ-235,MDAMB436,10.30845318,3
PACLITAXEL,BEZ-235,MSTO,39.96072878,3
PACLITAXEL,BEZ-235,NCIH1650,5.694735087,3
PACLITAXEL,BEZ-235,NCIH2122,-281.4366679,3
PACLITAXEL,BEZ-235,NCIH23,-12.35477142,3
PACLITAXEL,BEZ-235,NCIH460,34.60596163,3
PACLITAXEL,BEZ-235,NCIH520,10.35604382,3
PACLITAXEL,BEZ-235,OCUBM,-5.602027013,3
PACLITAXEL,BEZ-235,OV90,21.62314144,3
PACLITAXEL,BEZ-235,OVCAR3,-20.24951535,3
PACLITAXEL,BEZ-235,PA1,-7.480270252,3
PACLITAXEL,BEZ-235,RKO,16.27800184,3
PACLITAXEL,BEZ-235,RPMI7951,-2.719317978,3
PACLITAXEL,BEZ-235,SKMEL30,16.35895278,3
PACLITAXEL,BEZ-235,SKMES1,27.89025798,3
PACLITAXEL,BEZ-235,SKOV3,14.93668007,3
PACLITAXEL,BEZ-235,SW620,8.649253728,3
PACLITAXEL,BEZ-235,SW837,0.874989283,3
PACLITAXEL,BEZ-235,T47D,97.80849248,3
PACLITAXEL,BEZ-235,UACC62,12.94706682,3
PACLITAXEL,BEZ-235,UWB1289BRCA1,4.574148127,3
PACLITAXEL,BEZ-235,UWB1289,-29.08701081,3
PACLITAXEL,BEZ-235,VCAP,4.87871096,3
PACLITAXEL,BEZ-235,ZR751,24.23366264,3
PACLITAXEL,BORTEZOMIB,A2058,-19.12439888,4
PACLITAXEL,BORTEZOMIB,A2780,-31.73348789,4
PACLITAXEL,BORTEZOMIB,A375,-18.5657402,4
PACLITAXEL,BORTEZOMIB,A427,-16.96281168,4
PACLITAXEL,BORTEZOMIB,CAOV3,-22.40206064,4
PACLITAXEL,BORTEZOMIB,COLO320DM,-11.19485934,4
PACLITAXEL,BORTEZOMIB,DLD1,9.291890981,4
